solver,metric,snr,value
TSTAGEWISE,TPR,1.200000,0.850000
TSTAGEWISE,AvgL,1.200000,3.610000
TSTAGEWISE,AvgT,1.200000,6.465000
TSTAGEWISE,FDR,1.300000,0.041883
TSTAGEWISE,TPR,1.300000,0.882000
TSTAGEWISE,AvgL,1.300000,3.285000
TSTAGEWISE,AvgT,1.300000,6.160000
TSTAGEWISE,FDR,1.400000,0.047957
TSTAGEWISE,TPR,1.400000,0.918000
TSTAGEWISE,AvgL,1.400000,3.150000
TSTAGEWISE,AvgT,1.400000,6.050000
TSTAGEWISE,FDR,1.500000,0.047855
TSTAGEWISE,TPR,1.500000,0.925000
TSTAGEWISE,AvgL,1.500000,2.690000
TSTAGEWISE,AvgT,1.500000,5.610000
TSTAGEWISE,FDR,1.600000,0.051458
TSTAGEWISE,TPR,1.600000,0.942500
TSTAGEWISE,AvgL,1.600000,2.445000
TSTAGEWISE,AvgT,1.600000,5.490000
TSTAGEWISE,FDR,1.700000,0.041440
TSTAGEWISE,TPR,1.700000,0.962000
TSTAGEWISE,AvgL,1.700000,2.265000
TSTAGEWISE,AvgT,1.700000,5.285000
TSTAGEWISE,FDR,1.800000,0.046408
TSTAGEWISE,TPR,1.800000,0.969000
TSTAGEWISE,AvgL,1.800000,2.340000
TSTAGEWISE,AvgT,1.800000,5.505000
TSTAGEWISE,FDR,1.900000,0.041744
TSTAGEWISE,TPR,1.900000,0.978000
TSTAGEWISE,AvgL,1.900000,2.055000
TSTAGEWISE,AvgT,1.900000,5.110000
TSTAGEWISE,FDR,2.000000,0.033456
TSTAGEWISE,TPR,2.000000,0.980000
TSTAGEWISE,AvgL,2.000000,1.875000
TSTAGEWISE,AvgT,2.000000,5.050000
TSTAGEWISE,FDR,5.000000,0.026136
TSTAGEWISE,TPR,5.000000,1.000000
TSTAGEWISE,AvgL,5.000000,1.180000
TSTAGEWISE,AvgT,5.000000,4.395000
TSTEPWISE,FDR,0.100000,0.017500
TSTEPWISE,TPR,0.100000,0.003000
TSTEPWISE,AvgL,0.100000,2.915000
TSTEPWISE,AvgT,0.100000,5.570000
TSTEPWISE,FDR,0.200000,0.022500
TSTEPWISE,TPR,0.200000,0.019500
TSTEPWISE,AvgL,0.200000,4.985000
TSTEPWISE,AvgT,0.200000,5.235000
TSTEPWISE,FDR,0.300000,0.011667
TSTEPWISE,TPR,0.300000,0.037000
TSTEPWISE,AvgL,0.300000,6.320000
TSTEPWISE,AvgT,0.300000,5.250000
TSTEPWISE,FDR,0.400000,0.010000
TSTEPWISE,TPR,0.400000,0.097500
TSTEPWISE,AvgL,0.400000,7.000000
TSTEPWISE,AvgT,0.400000,5.420000
TSTEPWISE,FDR,0.500000,0.013250
TSTEPWISE,TPR,0.500000,0.182500
TSTEPWISE,AvgL,0.500000,7.080000
TSTEPWISE,AvgT,0.500000,5.950000
TSTEPWISE,FDR,0.600000,0.007669
TSTEPWISE,TPR,0.600000,0.306000
TSTEPWISE,AvgL,0.600000,6.810000
TSTEPWISE,AvgT,0.600000,6.395000
TSTEPWISE,FDR,0.700000,0.025887
TSTEPWISE,TPR,0.700000,0.498500
TSTEPWISE,AvgL,0.700000,5.445000
TSTEPWISE,AvgT,0.700000,6.755000
TSTEPWISE,FDR,0.800000,0.020979
TSTEPWISE,TPR,0.800000,0.621000
TSTEPWISE,AvgL,0.800000,4.750000
TSTEPWISE,AvgT,0.800000,6.830000
TSTEPWISE,FDR,0.900000,0.016314
TSTEPWISE,TPR,0.900000,0.782500
TSTEPWISE,AvgL,0.900000,4.250000
TSTEPWISE,AvgT,0.900000,7.195000
TSTEPWISE,FDR,1.000000,0.022769
TSTEPWISE,TPR,1.000000,0.891000
TSTEPWISE,AvgL,1.000000,2.755000
TSTEPWISE,AvgT,1.000000,6.350000
TSTEPWISE,FDR,1.100000,0.027956
TSTEPWISE,TPR,1.100000,0.933500
TSTEPWISE,AvgL,1.100000,2.435000
TSTEPWISE,AvgT,1.100000,6.330000
TSTEPWISE,FDR,1.200000,0.027492
TSTEPWISE,TPR,1.200000,0.961500
