solver,metric,snr,value
PERMUTATION_ONDEMAND,TPR,1.600000,0.950000
PERMUTATION_ONDEMAND,AvgL,1.600000,2.100000
PERMUTATION_ONDEMAND,AvgT,1.600000,4.500000
PERMUTATION_ONDEMAND,FDR,1.700000,0.000000
PERMUTATION_ONDEMAND,TPR,1.700000,1.000000
PERMUTATION_ONDEMAND,AvgL,1.700000,1.900000
PERMUTATION_ONDEMAND,AvgT,1.700000,5.300000
PERMUTATION_ONDEMAND,FDR,1.800000,0.053030
PERMUTATION_ONDEMAND,TPR,1.800000,1.000000
PERMUTATION_ONDEMAND,AvgL,1.800000,2.900000
PERMUTATION_ONDEMAND,AvgT,1.800000,12.100000
PERMUTATION_ONDEMAND,FDR,1.900000,0.042424
PERMUTATION_ONDEMAND,TPR,1.900000,0.990000
PERMUTATION_ONDEMAND,AvgL,1.900000,2.900000
PERMUTATION_ONDEMAND,AvgT,1.900000,13.300000
PERMUTATION_ONDEMAND,FDR,2.000000,0.060606
PERMUTATION_ONDEMAND,TPR,2.000000,0.990000
PERMUTATION_ONDEMAND,AvgL,2.000000,1.700000
PERMUTATION_ONDEMAND,AvgT,2.000000,6.900000
PERMUTATION_ONDEMAND,FDR,5.000000,0.036364
PERMUTATION_ONDEMAND,TPR,5.000000,1.000000
PERMUTATION_ONDEMAND,AvgL,5.000000,1.300000
PERMUTATION_ONDEMAND,AvgT,5.000000,5.400000
ONDEMAND,FDR,0.100000,0.000000
ONDEMAND,TPR,0.100000,0.000000
ONDEMAND,AvgL,0.100000,1.900000
ONDEMAND,AvgT,0.100000,4.800000
ONDEMAND,FDR,0.200000,0.133333
ONDEMAND,TPR,0.200000,0.030000
ONDEMAND,AvgL,0.200000,6.900000
ONDEMAND,AvgT,0.200000,3.200000
ONDEMAND,FDR,0.300000,0.050000
ONDEMAND,TPR,0.300000,0.020000
ONDEMAND,AvgL,0.300000,6.300000
ONDEMAND,AvgT,0.300000,2.400000
ONDEMAND,FDR,0.400000,0.045000
ONDEMAND,TPR,0.400000,0.240000
ONDEMAND,AvgL,0.400000,6.900000
ONDEMAND,AvgT,0.400000,5.300000
ONDEMAND,FDR,0.500000,0.050000
ONDEMAND,TPR,0.500000,0.170000
ONDEMAND,AvgL,0.500000,6.600000
ONDEMAND,AvgT,0.500000,4.400000
ONDEMAND,FDR,0.600000,0.090000
ONDEMAND,TPR,0.600000,0.350000
ONDEMAND,AvgL,0.600000,8.100000
ONDEMAND,AvgT,0.600000,7.300000
ONDEMAND,FDR,0.700000,0.070952
ONDEMAND,TPR,0.700000,0.490000
