solver,metric,snr,value
StudentT_df5,FDR,1.100000,0.009091
StudentT_df5,TPR,1.100000,0.980000
StudentT_df5,AvgL,1.100000,2.000000
StudentT_df5,AvgT,1.100000,5.800000
StudentT_df5,FDR,1.200000,0.025758
StudentT_df5,TPR,1.200000,0.980000
StudentT_df5,AvgL,1.200000,1.700000
StudentT_df5,AvgT,1.200000,6.200000
StudentT_df5,FDR,1.300000,0.009091
StudentT_df5,TPR,1.300000,0.990000
StudentT_df5,AvgL,1.300000,1.900000
StudentT_df5,AvgT,1.300000,6.000000
StudentT_df5,FDR,1.400000,0.009091
StudentT_df5,TPR,1.400000,0.990000
StudentT_df5,AvgL,1.400000,1.200000
StudentT_df5,AvgT,1.400000,5.700000
StudentT_df5,FDR,1.500000,0.025758
StudentT_df5,TPR,1.500000,1.000000
StudentT_df5,AvgL,1.500000,1.500000
StudentT_df5,AvgT,1.500000,6.600000
StudentT_df5,FDR,1.600000,0.027273
StudentT_df5,TPR,1.600000,1.000000
StudentT_df5,AvgL,1.600000,1.500000
StudentT_df5,AvgT,1.600000,5.100000
StudentT_df5,FDR,1.700000,0.033333
StudentT_df5,TPR,1.700000,1.000000
StudentT_df5,AvgL,1.700000,1.400000
StudentT_df5,AvgT,1.700000,6.000000
StudentT_df5,FDR,1.800000,0.050350
StudentT_df5,TPR,1.800000,1.000000
StudentT_df5,AvgL,1.800000,1.300000
StudentT_df5,AvgT,1.800000,6.000000
StudentT_df5,FDR,1.900000,0.036364
StudentT_df5,TPR,1.900000,1.000000
StudentT_df5,AvgL,1.900000,1.300000
StudentT_df5,AvgT,1.900000,6.000000
StudentT_df5,FDR,2.000000,0.018182
StudentT_df5,TPR,2.000000,1.000000
StudentT_df5,AvgL,2.000000,1.000000
StudentT_df5,AvgT,2.000000,5.900000
StudentT_df5,FDR,5.000000,0.036364
StudentT_df5,TPR,5.000000,1.000000
StudentT_df5,AvgL,5.000000,1.200000
StudentT_df5,AvgT,5.000000,5.900000
Laplace,FDR,0.100000,0.000000
Laplace,TPR,0.100000,0.000000
Laplace,AvgL,0.100000,1.200000
Laplace,AvgT,0.100000,5.800000
Laplace,FDR,0.200000,0.000000
