solver,support_type,metric,SNR,Rho,value
TREX-DA+NN: TOMP,CappedSpread,sd_TPP,1.000000,0.500000,0.171775
TREX-DA+NN: TOMP,CappedSpread,mean_FDP,1.000000,0.500000,0.056928
TREX-DA+NN: TOMP,CappedSpread,sd_FDP,1.000000,0.500000,0.069845
TREX-DA+NN: TOMP,CappedSpread,mean_TPP,1.000000,0.600000,0.858500
TREX-DA+NN: TOMP,CappedSpread,sd_TPP,1.000000,0.600000,0.190286
TREX-DA+NN: TOMP,CappedSpread,mean_FDP,1.000000,0.600000,0.075685
TREX-DA+NN: TOMP,CappedSpread,sd_FDP,1.000000,0.600000,0.085820
TREX-DA+NN: TOMP,CappedSpread,mean_TPP,1.000000,0.700000,0.833000
TREX-DA+NN: TOMP,CappedSpread,sd_TPP,1.000000,0.700000,0.184612
TREX-DA+NN: TOMP,CappedSpread,mean_FDP,1.000000,0.700000,0.108999
TREX-DA+NN: TOMP,CappedSpread,sd_FDP,1.000000,0.700000,0.100677
TREX-DA+NN: TOMP,CappedSpread,mean_TPP,1.000000,0.800000,0.759000
TREX-DA+NN: TOMP,CappedSpread,sd_TPP,1.000000,0.800000,0.163563
TREX-DA+NN: TOMP,CappedSpread,mean_FDP,1.000000,0.800000,0.184263
TREX-DA+NN: TOMP,CappedSpread,sd_FDP,1.000000,0.800000,0.131758
TREX-DA+NN: TOMP,CappedSpread,mean_TPP,1.000000,0.900000,0.448500
TREX-DA+NN: TOMP,CappedSpread,sd_TPP,1.000000,0.900000,0.166844
TREX-DA+NN: TOMP,CappedSpread,mean_FDP,1.000000,0.900000,0.438721
TREX-DA+NN: TOMP,CappedSpread,sd_FDP,1.000000,0.900000,0.176397
TREX-DA+NN: TOMP,CappedSpread,mean_TPP,2.000000,0.100000,0.970000
TREX-DA+NN: TOMP,CappedSpread,sd_TPP,2.000000,0.100000,0.086820
TREX-DA+NN: TOMP,CappedSpread,mean_FDP,2.000000,0.100000,0.068872
TREX-DA+NN: TOMP,CappedSpread,sd_FDP,2.000000,0.100000,0.067069
TREX-DA+NN: TOMP,CappedSpread,mean_TPP,2.000000,0.200000,0.970500
TREX-DA+NN: TOMP,CappedSpread,sd_TPP,2.000000,0.200000,0.075553
TREX-DA+NN: TOMP,CappedSpread,mean_FDP,2.000000,0.200000,0.076164
TREX-DA+NN: TOMP,CappedSpread,sd_FDP,2.000000,0.200000,0.067501
TREX-DA+NN: TOMP,CappedSpread,mean_TPP,2.000000,0.300000,0.996500
TREX-DA+NN: TOMP,CappedSpread,sd_TPP,2.000000,0.300000,0.018424
TREX-DA+NN: TOMP,CappedSpread,mean_FDP,2.000000,0.300000,0.092415
TREX-DA+NN: TOMP,CappedSpread,sd_FDP,2.000000,0.300000,0.058703
TREX-DA+NN: TOMP,CappedSpread,mean_TPP,2.000000,0.400000,0.999000
TREX-DA+NN: TOMP,CappedSpread,sd_TPP,2.000000,0.400000,0.009975
TREX-DA+NN: TOMP,CappedSpread,mean_FDP,2.000000,0.400000,0.085855
TREX-DA+NN: TOMP,CappedSpread,sd_FDP,2.000000,0.400000,0.058740
TREX-DA+NN: TOMP,CappedSpread,mean_TPP,2.000000,0.500000,0.999000
TREX-DA+NN: TOMP,CappedSpread,sd_TPP,2.000000,0.500000,0.009975
TREX-DA+NN: TOMP,CappedSpread,mean_FDP,2.000000,0.500000,0.082731
TREX-DA+NN: TOMP,CappedSpread,sd_FDP,2.000000,0.500000,0.058671
TREX-DA+NN: TOMP,CappedSpread,mean_TPP,2.000000,0.600000,0.994000
TREX-DA+NN: TOMP,CappedSpread,sd_TPP,2.000000,0.600000,0.023808
TREX-DA+NN: TOMP,CappedSpread,mean_FDP,2.000000,0.600000,0.085850
TREX-DA+NN: TOMP,CappedSpread,sd_FDP,2.000000,0.600000,0.062081
TREX-DA+NN: TOMP,CappedSpread,mean_TPP,2.000000,0.700000,0.983000
TREX-DA+NN: TOMP,CappedSpread,sd_TPP,2.000000,0.700000,0.040238
TREX-DA+NN: TOMP,CappedSpread,mean_FDP,2.000000,0.700000,0.090859
TREX-DA+NN: TOMP,CappedSpread,sd_FDP,2.000000,0.700000,0.066761
TREX-DA+NN: TOMP,CappedSpread,mean_TPP,2.000000,0.800000,0.935500
TREX-DA+NN: TOMP,CappedSpread,sd_TPP,2.000000,0.800000,0.076281
TREX-DA+NN: TOMP,CappedSpread,mean_FDP,2.000000,0.800000,0.126764
TREX-DA+NN: TOMP,CappedSpread,sd_FDP,2.000000,0.800000,0.091740
TREX-DA+NN: TOMP,CappedSpread,mean_TPP,2.000000,0.900000,0.727000
TREX-DA+NN: TOMP,CappedSpread,sd_TPP,2.000000,0.900000,0.138081
TREX-DA+NN: TOMP,CappedSpread,mean_FDP,2.000000,0.900000,0.309312
TREX-DA+NN: TOMP,CappedSpread,sd_FDP,2.000000,0.900000,0.137178
TREX-DA+NN: TOMP,CappedSpread,mean_TPP,5.000000,0.100000,0.968000
TREX-DA+NN: TOMP,CappedSpread,sd_TPP,5.000000,0.100000,0.086681
TREX-DA+NN: TOMP,CappedSpread,mean_FDP,5.000000,0.100000,0.073418
TREX-DA+NN: TOMP,CappedSpread,sd_FDP,5.000000,0.100000,0.072453
TREX-DA+NN: TOMP,CappedSpread,mean_TPP,5.000000,0.200000,0.973500
TREX-DA+NN: TOMP,CappedSpread,sd_TPP,5.000000,0.200000,0.073994
TREX-DA+NN: TOMP,CappedSpread,mean_FDP,5.000000,0.200000,0.075797
TREX-DA+NN: TOMP,CappedSpread,sd_FDP,5.000000,0.200000,0.067335
TREX-DA+NN: TOMP,CappedSpread,mean_TPP,5.000000,0.300000,0.998500
TREX-DA+NN: TOMP,CappedSpread,sd_TPP,5.000000,0.300000,0.012186
TREX-DA+NN: TOMP,CappedSpread,mean_FDP,5.000000,0.300000,0.092622
TREX-DA+NN: TOMP,CappedSpread,sd_FDP,5.000000,0.300000,0.060572
TREX-DA+NN: TOMP,CappedSpread,mean_TPP,5.000000,0.400000,0.999500
TREX-DA+NN: TOMP,CappedSpread,sd_TPP,5.000000,0.400000,0.007071
TREX-DA+NN: TOMP,CappedSpread,mean_FDP,5.000000,0.400000,0.091381
TREX-DA+NN: TOMP,CappedSpread,sd_FDP,5.000000,0.400000,0.060387
TREX-DA+NN: TOMP,CappedSpread,mean_TPP,5.000000,0.500000,0.999500
TREX-DA+NN: TOMP,CappedSpread,sd_TPP,5.000000,0.500000,0.007071
TREX-DA+NN: TOMP,CappedSpread,mean_FDP,5.000000,0.500000,0.088297
TREX-DA+NN: TOMP,CappedSpread,sd_FDP,5.000000,0.500000,0.058723
TREX-DA+NN: TOMP,CappedSpread,mean_TPP,5.000000,0.600000,1.000000
TREX-DA+NN: TOMP,CappedSpread,sd_TPP,5.000000,0.600000,0.000000
TREX-DA+NN: TOMP,CappedSpread,mean_FDP,5.000000,0.600000,0.078217
TREX-DA+NN: TOMP,CappedSpread,sd_FDP,5.000000,0.600000,0.056794
TREX-DA+NN: TOMP,CappedSpread,mean_TPP,5.000000,0.700000,0.998500
TREX-DA+NN: TOMP,CappedSpread,sd_TPP,5.000000,0.700000,0.015780
TREX-DA+NN: TOMP,CappedSpread,mean_FDP,5.000000,0.700000,0.077368
TREX-DA+NN: TOMP,CappedSpread,sd_FDP,5.000000,0.700000,0.055477
TREX-DA+NN: TOMP,CappedSpread,mean_TPP,5.000000,0.800000,0.984500
TREX-DA+NN: TOMP,CappedSpread,sd_TPP,5.000000,0.800000,0.038953
TREX-DA+NN: TOMP,CappedSpread,mean_FDP,5.000000,0.800000,0.081858
TREX-DA+NN: TOMP,CappedSpread,sd_FDP,5.000000,0.800000,0.067666
TREX-DA+NN: TOMP,CappedSpread,mean_TPP,5.000000,0.900000,0.855500
TREX-DA+NN: TOMP,CappedSpread,sd_TPP,5.000000,0.900000,0.113287
TREX-DA+NN: TOMP,CappedSpread,mean_FDP,5.000000,0.900000,0.203754
TREX-DA+NN: TOMP,CappedSpread,sd_FDP,5.000000,0.900000,0.124922
TREX-DA+NN: TOMP,Random,mean_TPP,0.100000,0.100000,0.000000
TREX-DA+NN: TOMP,Random,sd_TPP,0.100000,0.100000,0.000000
TREX-DA+NN: TOMP,Random,mean_FDP,0.100000,0.100000,0.000000
TREX-DA+NN: TOMP,Random,sd_FDP,0.100000,0.100000,0.000000
TREX-DA+NN: TOMP,Random,mean_TPP,0.100000,0.200000,0.000000
TREX-DA+NN: TOMP,Random,sd_TPP,0.100000,0.200000,0.000000
TREX-DA+NN: TOMP,Random,mean_FDP,0.100000,0.200000,0.000000
TREX-DA+NN: TOMP,Random,sd_FDP,0.100000,0.200000,0.000000
TREX-DA+NN: TOMP,Random,mean_TPP,0.100000,0.300000,0.000000
TREX-DA+NN: TOMP,Random,sd_TPP,0.100000,0.300000,0.000000
TREX-DA+NN: TOMP,Random,mean_FDP,0.100000,0.300000,0.000000
TREX-DA+NN: TOMP,Random,sd_FDP,0.100000,0.300000,0.000000
TREX-DA+NN: TOMP,Random,mean_TPP,0.100000,0.400000,0.000000
TREX-DA+NN: TOMP,Random,sd_TPP,0.100000,0.400000,0.000000
TREX-DA+NN: TOMP,Random,mean_FDP,0.100000,0.400000,0.000000
TREX-DA+NN: TOMP,Random,sd_FDP,0.100000,0.400000,0.000000
TREX-DA+NN: TOMP,Random,mean_TPP,0.100000,0.500000,0.000000
TREX-DA+NN: TOMP,Random,sd_TPP,0.100000,0.500000,0.000000
TREX-DA+NN: TOMP,Random,mean_FDP,0.100000,0.500000,0.000000
TREX-DA+NN: TOMP,Random,sd_FDP,0.100000,0.500000,0.000000
TREX-DA+NN: TOMP,Random,mean_TPP,0.100000,0.600000,0.000000
TREX-DA+NN: TOMP,Random,sd_TPP,0.100000,0.600000,0.000000
TREX-DA+NN: TOMP,Random,mean_FDP,0.100000,0.600000,0.000000
TREX-DA+NN: TOMP,Random,sd_FDP,0.100000,0.600000,0.000000
TREX-DA+NN: TOMP,Random,mean_TPP,0.100000,0.700000,0.003000
TREX-DA+NN: TOMP,Random,sd_TPP,0.100000,0.700000,0.019823
TREX-DA+NN: TOMP,Random,mean_FDP,0.100000,0.700000,0.021667
TREX-DA+NN: TOMP,Random,sd_FDP,0.100000,0.700000,0.132945
TREX-DA+NN: TOMP,Random,mean_TPP,0.100000,0.800000,0.005000
TREX-DA+NN: TOMP,Random,sd_TPP,0.100000,0.800000,0.024039
TREX-DA+NN: TOMP,Random,mean_FDP,0.100000,0.800000,0.056667
TREX-DA+NN: TOMP,Random,sd_FDP,0.100000,0.800000,0.229363
TREX-DA+NN: TOMP,Random,mean_TPP,0.100000,0.900000,0.005000
TREX-DA+NN: TOMP,Random,sd_TPP,0.100000,0.900000,0.021849
TREX-DA+NN: TOMP,Random,mean_FDP,0.100000,0.900000,0.102500
TREX-DA+NN: TOMP,Random,sd_FDP,0.100000,0.900000,0.301993
TREX-DA+NN: TOMP,Random,mean_TPP,0.200000,0.100000,0.000000
TREX-DA+NN: TOMP,Random,sd_TPP,0.200000,0.100000,0.000000
TREX-DA+NN: TOMP,Random,mean_FDP,0.200000,0.100000,0.000000
TREX-DA+NN: TOMP,Random,sd_FDP,0.200000,0.100000,0.000000
TREX-DA+NN: TOMP,Random,mean_TPP,0.200000,0.200000,0.000000
TREX-DA+NN: TOMP,Random,sd_TPP,0.200000,0.200000,0.000000
TREX-DA+NN: TOMP,Random,mean_FDP,0.200000,0.200000,0.000000
TREX-DA+NN: TOMP,Random,sd_FDP,0.200000,0.200000,0.000000
TREX-DA+NN: TOMP,Random,mean_TPP,0.200000,0.300000,0.000000
TREX-DA+NN: TOMP,Random,sd_TPP,0.200000,0.300000,0.000000
TREX-DA+NN: TOMP,Random,mean_FDP,0.200000,0.300000,0.000000
TREX-DA+NN: TOMP,Random,sd_FDP,0.200000,0.300000,0.000000
TREX-DA+NN: TOMP,Random,mean_TPP,0.200000,0.400000,0.000000
TREX-DA+NN: TOMP,Random,sd_TPP,0.200000,0.400000,0.000000
TREX-DA+NN: TOMP,Random,mean_FDP,0.200000,0.400000,0.000000
TREX-DA+NN: TOMP,Random,sd_FDP,0.200000,0.400000,0.000000
TREX-DA+NN: TOMP,Random,mean_TPP,0.200000,0.500000,0.000000
TREX-DA+NN: TOMP,Random,sd_TPP,0.200000,0.500000,0.000000
TREX-DA+NN: TOMP,Random,mean_FDP,0.200000,0.500000,0.000000
TREX-DA+NN: TOMP,Random,sd_FDP,0.200000,0.500000,0.000000
TREX-DA+NN: TOMP,Random,mean_TPP,0.200000,0.600000,0.000000
TREX-DA+NN: TOMP,Random,sd_TPP,0.200000,0.600000,0.000000
TREX-DA+NN: TOMP,Random,mean_FDP,0.200000,0.600000,0.000000
TREX-DA+NN: TOMP,Random,sd_FDP,0.200000,0.600000,0.000000
TREX-DA+NN: TOMP,Random,mean_TPP,0.200000,0.700000,0.009500
TREX-DA+NN: TOMP,Random,sd_TPP,0.200000,0.700000,0.038303
TREX-DA+NN: TOMP,Random,mean_FDP,0.200000,0.700000,0.026667
TREX-DA+NN: TOMP,Random,sd_FDP,0.200000,0.700000,0.149856
TREX-DA+NN: TOMP,Random,mean_TPP,0.200000,0.800000,0.027500
TREX-DA+NN: TOMP,Random,sd_TPP,0.200000,0.800000,0.051057
TREX-DA+NN: TOMP,Random,mean_FDP,0.200000,0.800000,0.134167
TREX-DA+NN: TOMP,Random,sd_FDP,0.200000,0.800000,0.312005
TREX-DA+NN: TOMP,Random,mean_TPP,0.200000,0.900000,0.028000
TREX-DA+NN: TOMP,Random,sd_TPP,0.200000,0.900000,0.051275
TREX-DA+NN: TOMP,Random,mean_FDP,0.200000,0.900000,0.290833
TREX-DA+NN: TOMP,Random,sd_FDP,0.200000,0.900000,0.432730
TREX-DA+NN: TOMP,Random,mean_TPP,0.500000,0.100000,0.147500
TREX-DA+NN: TOMP,Random,sd_TPP,0.500000,0.100000,0.236162
TREX-DA+NN: TOMP,Random,mean_FDP,0.500000,0.100000,0.016885
TREX-DA+NN: TOMP,Random,sd_FDP,0.500000,0.100000,0.059995
TREX-DA+NN: TOMP,Random,mean_TPP,0.500000,0.200000,0.157000
TREX-DA+NN: TOMP,Random,sd_TPP,0.500000,0.200000,0.239872
TREX-DA+NN: TOMP,Random,mean_FDP,0.500000,0.200000,0.016481
TREX-DA+NN: TOMP,Random,sd_FDP,0.500000,0.200000,0.060500
TREX-DA+NN: TOMP,Random,mean_TPP,0.500000,0.300000,0.168500
TREX-DA+NN: TOMP,Random,sd_TPP,0.500000,0.300000,0.237782
TREX-DA+NN: TOMP,Random,mean_FDP,0.500000,0.300000,0.015185
TREX-DA+NN: TOMP,Random,sd_FDP,0.500000,0.300000,0.062323
TREX-DA+NN: TOMP,Random,mean_TPP,0.500000,0.400000,0.156000
TREX-DA+NN: TOMP,Random,sd_TPP,0.500000,0.400000,0.236312
TREX-DA+NN: TOMP,Random,mean_FDP,0.500000,0.400000,0.023692
TREX-DA+NN: TOMP,Random,sd_FDP,0.500000,0.400000,0.076005
TREX-DA+NN: TOMP,Random,mean_TPP,0.500000,0.500000,0.154000
TREX-DA+NN: TOMP,Random,sd_TPP,0.500000,0.500000,0.220288
TREX-DA+NN: TOMP,Random,mean_FDP,0.500000,0.500000,0.028280
TREX-DA+NN: TOMP,Random,sd_FDP,0.500000,0.500000,0.088118
TREX-DA+NN: TOMP,Random,mean_TPP,0.500000,0.600000,0.135000
TREX-DA+NN: TOMP,Random,sd_TPP,0.500000,0.600000,0.213549
TREX-DA+NN: TOMP,Random,mean_FDP,0.500000,0.600000,0.039986
TREX-DA+NN: TOMP,Random,sd_FDP,0.500000,0.600000,0.136723
TREX-DA+NN: TOMP,Random,mean_TPP,0.500000,0.700000,0.179000
TREX-DA+NN: TOMP,Random,sd_TPP,0.500000,0.700000,0.197876
TREX-DA+NN: TOMP,Random,mean_FDP,0.500000,0.700000,0.098304
TREX-DA+NN: TOMP,Random,sd_FDP,0.500000,0.700000,0.193176
TREX-DA+NN: TOMP,Random,mean_TPP,0.500000,0.800000,0.238000
TREX-DA+NN: TOMP,Random,sd_TPP,0.500000,0.800000,0.164900
TREX-DA+NN: TOMP,Random,mean_FDP,0.500000,0.800000,0.231714
TREX-DA+NN: TOMP,Random,sd_FDP,0.500000,0.800000,0.264604
TREX-DA+NN: TOMP,Random,mean_TPP,0.500000,0.900000,0.166000
TREX-DA+NN: TOMP,Random,sd_TPP,0.500000,0.900000,0.140509
TREX-DA+NN: TOMP,Random,mean_FDP,0.500000,0.900000,0.499095
TREX-DA+NN: TOMP,Random,sd_FDP,0.500000,0.900000,0.349422
TREX-DA+NN: TOMP,Random,mean_TPP,1.000000,0.100000,0.825500
TREX-DA+NN: TOMP,Random,sd_TPP,1.000000,0.100000,0.224839
TREX-DA+NN: TOMP,Random,mean_FDP,1.000000,0.100000,0.049621
TREX-DA+NN: TOMP,Random,sd_FDP,1.000000,0.100000,0.066647
TREX-DA+NN: TOMP,Random,mean_TPP,1.000000,0.200000,0.838000
TREX-DA+NN: TOMP,Random,sd_TPP,1.000000,0.200000,0.188504
TREX-DA+NN: TOMP,Random,mean_FDP,1.000000,0.200000,0.054827
TREX-DA+NN: TOMP,Random,sd_FDP,1.000000,0.200000,0.074847
TREX-DA+NN: TOMP,Random,mean_TPP,1.000000,0.300000,0.880500
TREX-DA+NN: TOMP,Random,sd_TPP,1.000000,0.300000,0.174130
TREX-DA+NN: TOMP,Random,mean_FDP,1.000000,0.300000,0.060867
TREX-DA+NN: TOMP,Random,sd_FDP,1.000000,0.300000,0.078970
TREX-DA+NN: TOMP,Random,mean_TPP,1.000000,0.400000,0.854000
TREX-DA+NN: TOMP,Random,sd_TPP,1.000000,0.400000,0.200963
TREX-DA+NN: TOMP,Random,mean_FDP,1.000000,0.400000,0.054658
TREX-DA+NN: TOMP,Random,sd_FDP,1.000000,0.400000,0.073044
TREX-DA+NN: TOMP,Random,mean_TPP,1.000000,0.500000,0.866000
TREX-DA+NN: TOMP,Random,sd_TPP,1.000000,0.500000,0.185516
TREX-DA+NN: TOMP,Random,mean_FDP,1.000000,0.500000,0.058399
TREX-DA+NN: TOMP,Random,sd_FDP,1.000000,0.500000,0.075862
TREX-DA+NN: TOMP,Random,mean_TPP,1.000000,0.600000,0.836000
TREX-DA+NN: TOMP,Random,sd_TPP,1.000000,0.600000,0.179905
TREX-DA+NN: TOMP,Random,mean_FDP,1.000000,0.600000,0.074485
TREX-DA+NN: TOMP,Random,sd_FDP,1.000000,0.600000,0.086266
TREX-DA+NN: TOMP,Random,mean_TPP,1.000000,0.700000,0.800500
TREX-DA+NN: TOMP,Random,sd_TPP,1.000000,0.700000,0.195553
TREX-DA+NN: TOMP,Random,mean_FDP,1.000000,0.700000,0.104960
TREX-DA+NN: TOMP,Random,sd_FDP,1.000000,0.700000,0.103626
TREX-DA+NN: TOMP,Random,mean_TPP,1.000000,0.800000,0.703500
TREX-DA+NN: TOMP,Random,sd_TPP,1.000000,0.800000,0.191103
TREX-DA+NN: TOMP,Random,mean_FDP,1.000000,0.800000,0.198060
TREX-DA+NN: TOMP,Random,sd_FDP,1.000000,0.800000,0.145291
TREX-DA+NN: TOMP,Random,mean_TPP,1.000000,0.900000,0.472500
TREX-DA+NN: TOMP,Random,sd_TPP,1.000000,0.900000,0.189932
TREX-DA+NN: TOMP,Random,mean_FDP,1.000000,0.900000,0.404169
TREX-DA+NN: TOMP,Random,sd_FDP,1.000000,0.900000,0.194148
TREX-DA+NN: TOMP,Random,mean_TPP,2.000000,0.100000,0.972500
TREX-DA+NN: TOMP,Random,sd_TPP,2.000000,0.100000,0.087934
TREX-DA+NN: TOMP,Random,mean_FDP,2.000000,0.100000,0.073469
TREX-DA+NN: TOMP,Random,sd_FDP,2.000000,0.100000,0.068384
TREX-DA+NN: TOMP,Random,mean_TPP,2.000000,0.200000,0.973500
TREX-DA+NN: TOMP,Random,sd_TPP,2.000000,0.200000,0.076004
TREX-DA+NN: TOMP,Random,mean_FDP,2.000000,0.200000,0.070355
TREX-DA+NN: TOMP,Random,sd_FDP,2.000000,0.200000,0.064640
TREX-DA+NN: TOMP,Random,mean_TPP,2.000000,0.300000,0.991000
TREX-DA+NN: TOMP,Random,sd_TPP,2.000000,0.300000,0.039072
TREX-DA+NN: TOMP,Random,mean_FDP,2.000000,0.300000,0.089127
TREX-DA+NN: TOMP,Random,sd_FDP,2.000000,0.300000,0.064079
TREX-DA+NN: TOMP,Random,mean_TPP,2.000000,0.400000,0.991000
TREX-DA+NN: TOMP,Random,sd_TPP,2.000000,0.400000,0.039072
TREX-DA+NN: TOMP,Random,mean_FDP,2.000000,0.400000,0.087909
TREX-DA+NN: TOMP,Random,sd_FDP,2.000000,0.400000,0.062696
TREX-DA+NN: TOMP,Random,mean_TPP,2.000000,0.500000,0.992000
TREX-DA+NN: TOMP,Random,sd_TPP,2.000000,0.500000,0.033789
TREX-DA+NN: TOMP,Random,mean_FDP,2.000000,0.500000,0.085020
TREX-DA+NN: TOMP,Random,sd_FDP,2.000000,0.500000,0.065292
TREX-DA+NN: TOMP,Random,mean_TPP,2.000000,0.600000,0.986000
TREX-DA+NN: TOMP,Random,sd_TPP,2.000000,0.600000,0.038879
TREX-DA+NN: TOMP,Random,mean_FDP,2.000000,0.600000,0.084724
TREX-DA+NN: TOMP,Random,sd_FDP,2.000000,0.600000,0.063674
TREX-DA+NN: TOMP,Random,mean_TPP,2.000000,0.700000,0.967000
TREX-DA+NN: TOMP,Random,sd_TPP,2.000000,0.700000,0.056808
TREX-DA+NN: TOMP,Random,mean_FDP,2.000000,0.700000,0.087745
TREX-DA+NN: TOMP,Random,sd_FDP,2.000000,0.700000,0.073499
TREX-DA+NN: TOMP,Random,mean_TPP,2.000000,0.800000,0.912000
TREX-DA+NN: TOMP,Random,sd_TPP,2.000000,0.800000,0.091091
TREX-DA+NN: TOMP,Random,mean_FDP,2.000000,0.800000,0.132480
TREX-DA+NN: TOMP,Random,sd_FDP,2.000000,0.800000,0.095003
TREX-DA+NN: TOMP,Random,mean_TPP,2.000000,0.900000,0.707500
TREX-DA+NN: TOMP,Random,sd_TPP,2.000000,0.900000,0.162869
TREX-DA+NN: TOMP,Random,mean_FDP,2.000000,0.900000,0.293845
TREX-DA+NN: TOMP,Random,sd_FDP,2.000000,0.900000,0.158419
TREX-DA+NN: TOMP,Random,mean_TPP,5.000000,0.100000,0.974000
TREX-DA+NN: TOMP,Random,sd_TPP,5.000000,0.100000,0.086379
TREX-DA+NN: TOMP,Random,mean_FDP,5.000000,0.100000,0.068931
TREX-DA+NN: TOMP,Random,sd_FDP,5.000000,0.100000,0.067707
TREX-DA+NN: TOMP,Random,mean_TPP,5.000000,0.200000,0.973500
TREX-DA+NN: TOMP,Random,sd_TPP,5.000000,0.200000,0.076662
TREX-DA+NN: TOMP,Random,mean_FDP,5.000000,0.200000,0.070742
TREX-DA+NN: TOMP,Random,sd_FDP,5.000000,0.200000,0.067521
TREX-DA+NN: TOMP,Random,mean_TPP,5.000000,0.300000,0.992500
TREX-DA+NN: TOMP,Random,sd_TPP,5.000000,0.300000,0.036059
TREX-DA+NN: TOMP,Random,mean_FDP,5.000000,0.300000,0.085554
TREX-DA+NN: TOMP,Random,sd_FDP,5.000000,0.300000,0.061576
TREX-DA+NN: TOMP,Random,mean_TPP,5.000000,0.400000,0.994000
TREX-DA+NN: TOMP,Random,sd_TPP,5.000000,0.400000,0.032701
TREX-DA+NN: TOMP,Random,mean_FDP,5.000000,0.400000,0.086817
TREX-DA+NN: TOMP,Random,sd_FDP,5.000000,0.400000,0.068934
TREX-DA+NN: TOMP,Random,mean_TPP,5.000000,0.500000,0.995500
TREX-DA+NN: TOMP,Random,sd_TPP,5.000000,0.500000,0.027082
TREX-DA+NN: TOMP,Random,mean_FDP,5.000000,0.500000,0.087534
TREX-DA+NN: TOMP,Random,sd_FDP,5.000000,0.500000,0.061707
TREX-DA+NN: TOMP,Random,mean_TPP,5.000000,0.600000,0.996000
TREX-DA+NN: TOMP,Random,sd_TPP,5.000000,0.600000,0.026219
TREX-DA+NN: TOMP,Random,mean_FDP,5.000000,0.600000,0.083741
TREX-DA+NN: TOMP,Random,sd_FDP,5.000000,0.600000,0.058888
TREX-DA+NN: TOMP,Random,mean_TPP,5.000000,0.700000,0.991000
TREX-DA+NN: TOMP,Random,sd_TPP,5.000000,0.700000,0.039072
TREX-DA+NN: TOMP,Random,mean_FDP,5.000000,0.700000,0.071739
TREX-DA+NN: TOMP,Random,sd_FDP,5.000000,0.700000,0.063437
TREX-DA+NN: TOMP,Random,mean_TPP,5.000000,0.800000,0.966500
TREX-DA+NN: TOMP,Random,sd_TPP,5.000000,0.800000,0.056067
TREX-DA+NN: TOMP,Random,mean_FDP,5.000000,0.800000,0.085541
TREX-DA+NN: TOMP,Random,sd_FDP,5.000000,0.800000,0.072762
TREX-DA+NN: TOMP,Random,mean_TPP,5.000000,0.900000,0.853500
TREX-DA+NN: TOMP,Random,sd_TPP,5.000000,0.900000,0.108844
TREX-DA+NN: TOMP,Random,mean_FDP,5.000000,0.900000,0.178301
TREX-DA+NN: TOMP,Random,sd_FDP,5.000000,0.900000,0.110563
